,synth,train,val,test,synth_value,real_value,jsd,wasserstein,diff_corr,dcr_rf,nndr_rf,dcr_rr,nndr_rr,dcr_ff,nndr_ff
0,0/synth.csv,0/train.csv,0/val.csv,0/test.csv,0.3541864839777553,0.4958442911530065,,,,,,,,,
1,1/synth.csv,1/train.csv,1/val.csv,1/test.csv,0.4142492490892581,0.5629760811578994,,,,,,,,,
2,2/synth.csv,2/train.csv,2/val.csv,2/test.csv,0.315926106983415,0.4864045383411581,,,,,,,,,
3,3/synth.csv,3/train.csv,3/val.csv,3/test.csv,0.2742673992673992,0.4515245061054027,,,,,,,,,
4,4/synth.csv,4/train.csv,4/val.csv,4/test.csv,0.3876358296622613,0.5638491302208116,,,,,,,,,
0,0/synth.csv,0/train.csv,0/val.csv,0/test.csv,0.3541864839777553,0.49584429115300654,0.12484024189400497,0.07166030534351145,1.731949489105074,0.3638339935250062,,0.0,,0.0,
1,1/synth.csv,1/train.csv,1/val.csv,1/test.csv,0.41424924908925814,0.5629760811578994,0.20204005107941275,0.10743889274423628,2.501791461552303,0.4296885077490727,,0.0,,0.0,
2,2/synth.csv,2/train.csv,2/val.csv,2/test.csv,0.315926106983415,0.4864045383411581,0.1290131835177909,0.09226488806641478,2.830609547167697,0.6519789223068028,,0.0,,0.0,
3,3/synth.csv,3/train.csv,3/val.csv,3/test.csv,0.27426739926739924,0.45152450610540273,0.2472645675036489,0.15967370910119003,1.923686605925134,1.117417836370167,,0.12317923819397492,,0.0,
4,4/synth.csv,4/train.csv,4/val.csv,4/test.csv,0.38763582966226134,0.5638491302208116,0.18031456569981127,0.06672360718162246,1.9836098939935052,0.3634627705449571,,0.0,0.0,0.0,
